ID,Region,Duration,Winner,Hero1,K1,D1,A1,XPM1,GPM1,DMG1,Hero2,K2,D2,A2,XPM2,GPM2,DMG2,Hero3,K3,D3,A3,XPM3,GPM3,DMG3,Hero4,K4,D4,A4,XPM4,GPM4,DMG4,Hero5,K5,D5,A5,XPM5,GPM5,DMG5,Hero6,K6,D6,A6,XPM6,GPM6,DMG6,Hero7,K7,D7,A7,XPM7,GPM7,DMG7,Hero8,K8,D8,A8,XPM8,GPM8,DMG8,Hero9,K9,D9,A9,XPM9,GPM9,DMG9,Hero10,K10,D10,A10,XPM10,GPM10,DMG10
2289148575,US East,35:01,Radiant,juggernaut,12,1,9,531,647,13.6k,witch-doctor,2,3,16,268,277,5.7k,vengeful-spirit,1,3,11,287,277,3.9k,death-prophet,6,2,8,513,556,7.6k,enchantress,4,3,9,394,344,10.3k,windranger,1,4,8,334,262,5.6k,pudge,5,4,6,251,283,7.7k,dazzle,1,7,8,181,170,2.1k,sven,4,4,3,329,331,3.8k,earthshaker,0,7,8,196,196,4.8k
2289138464,South America,16:36,Radiant,vengeful-spirit,4,0,8,182,290,2.7k,kunkka,4,0,11,279,345,4.7k,bounty-hunter,3,0,11,311,348,4.8k,puck,9,1,5,475,533,11.1k,meepo,4,0,0,626,571,7.6k,anti-mage,0,2,0,380,367,1.2k,abaddon,0,8,1,82,140,2.9k,shadow-fiend,1,7,0,258,307,4.3k,keeper-of-the-light,0,4,1,134,158,1.9k,naga-siren,0,3,0,228,224,2.3k
2289115224,US East,41:17,Radiant,silencer,4,4,20,289,288,4.9k,lion,4,6,12,330,268,5k,zeus,5,3,20,541,456,18.6k,outworld-devourer,20,0,8,793,715,19.2k,beastmaster,1,3,11,486,381,3.9k,enigma,0,7,6,345,296,2.7k,broodmother,4,9,1,400,360,8.1k,pugna,6,6,2,467,405,10.8k,gyrocopter,6,5,3,547,543,10.4k,witch-doctor,0,7,6,165,161,1.6k
2289110273,US East,37:10,Dire,sven,4,9,6,616,553,12.3k,vengeful-spirit,3,8,9,327,286,4.4k,death-prophet,4,9,7,336,339,11.4k,tidehunter,3,8,10,323,308,7.8k,silencer,4,8,7,276,240,8.8k,bounty-hunter,3,3,30,337,398,6.2k,faceless-void,1,5,17,402,356,3.5k,invoker,17,5,14,671,604,17.1k,disruptor,5,3,27,480,368,8.5k,clinkz,16,2,12,599,594,20.1k
2289112458,US East,29:53,Radiant,enigma,2,2,11,371,411,2.3k,dazzle,0,4,6,179,246,1.5k,phantom-lancer,10,1,6,639,633,12.1k,zeus,7,0,9,488,440,10.6k,tidehunter,1,3,12,481,401,3.5k,templar-assassin,5,5,1,473,454,7.7k,lion,0,5,3,169,178,2.1k,witch-doctor,0,4,6,192,200,2.1k,phoenix,1,3,5,243,189,5.6k,ursa,4,4,3,420,400,5.7k
2289113206,US East,28:13,Radiant,ursa,12,1,8,592,515,14.4k,witch-doctor,3,4,21,269,269,5k,phantom-lancer,9,1,14,633,551,11.2k,doom,3,2,21,520,560,6.6k,vengeful-spirit,3,4,13,254,237,3.7k,invoker,2,7,8,418,435,6.1k,spirit-breaker,0,8,10,142,167,2.3k,sven,4,5,3,421,443,4.8k,ogre-magi,4,4,7,248,230,8.2k,lion,1,7,5,165,191,3.4k
2289096080,US East,47:45,Radiant,spectre,14,4,20,678,631,20.5k,phoenix,5,5,17,297,332,5.7k,tidehunter,5,2,28,532,447,12k,witch-doctor,2,8,20,305,266,5.6k,windranger,13,3,13,630,558,15.5k,troll-warlord,11,6,4,508,505,12.7k,lone-druid,7,6,11,563,497,16.1k,shadow-shaman,0,11,5,196,187,3.7k,silencer,3,9,7,455,386,9.4k,omniknight,1,7,8,270,203,2.1k
2289107034,US East,33:14,Dire,zeus,4,8,9,393,372,18.8k,vengeful-spirit,0,12,10,176,186,6.1k,nyx-assassin,3,5,6,360,288,5.1k,faceless-void,10,5,9,562,521,11k,witch-doctor,5,5,10,323,298,7.8k,doom,4,5,21,434,406,9k,mirana,4,6,27,378,352,10.6k,invoker,5,3,12,524,555,9.6k,ursa,19,4,9,649,588,19.5k,lion,2,4,10,273,263,3.7k
2289100544,US East,35:55,Dire,doom,0,5,6,323,310,2.5k,spectre,4,2,4,369,342,9k,zeus,4,3,4,303,301,13.1k,witch-doctor,1,4,6,176,175,3.9k,dazzle,1,4,4,141,138,1.9k,dark-seer,1,3,11,317,327,5.4k,medusa,8,0,9,623,600,17.7k,lion,0,4,7,162,192,2.4k,disruptor,2,2,12,210,233,2.5k,viper,6,1,10,483,497,13.5k
2289094335,South America,31:03,Dire,alchemist,9,4,8,513,603,14.9k,lich,4,9,8,296,237,6.2k,earthshaker,3,7,6,264,231,5k,death-prophet,6,10,4,504,422,10k,faceless-void,1,4,3,298,263,2.2k,invoker,13,5,11,704,765,17.9k,morphling,14,0,6,898,904,18.3k,vengeful-spirit,1,7,11,349,340,3.3k,clockwerk,3,8,13,320,384,7.4k,lion,3,3,10,303,354,4.2k
2288984286,Russia,24:31,Radiant,earth-spirit,5,5,12,240,244,7k,ursa,4,3,2,481,404,8k,tidehunter,5,1,9,453,391,6.8k,lion,2,1,5,300,233,3k,tinker,13,2,8,687,538,17.4k,visage,5,8,2,169,228,6.1k,faceless-void,1,5,4,419,365,2.4k,witch-doctor,1,5,3,182,158,2.6k,windranger,4,7,4,399,328,6.3k,vengeful-spirit,1,5,5,387,387,4.8k
2288928261,Russia,49:02,Radiant,faceless-void,18,5,25,683,668,24.4k,timbersaw,4,12,15,448,408,11.9k,queen-of-pain,13,9,17,603,501,18.5k,witch-doctor,13,7,23,489,431,12k,lich,3,10,17,307,285,8.5k,invoker,16,6,11,661,586,30.2k,phoenix,5,13,19,489,385,18.7k,disruptor,2,12,13,230,213,5.7k,pudge,1,15,11,265,249,7.6k,lifestealer,18,6,15,665,533,22.3k
2288891901,Russia,20:30,Radiant,clinkz,10,0,6,501,495,9.7k,faceless-void,1,0,6,430,301,2k,lion,5,1,9,339,276,4.9k,disruptor,1,0,9,237,196,2.1k,zeus,9,4,11,434,416,16.8k,omniknight,1,5,0,135,173,926,outworld-devourer,0,3,0,223,325,1.7k,jakiro,0,3,1,214,142,1.1k,batrider,4,10,0,362,309,10.9k,slardar,0,5,1,202,163,1.5k
2288838440,Europe West,1:07:49,Radiant,enchantress,6,7,16,478,370,13k,disruptor,6,9,19,295,282,10.6k,invoker,11,1,17,483,655,23.2k,clinkz,12,8,14,481,542,22.9k,batrider,4,10,22,381,339,8.1k,vengeful-spirit,2,7,14,355,270,3.6k,gyrocopter,14,8,17,478,674,27.2k,death-prophet,14,9,8,477,481,15.6k,earth-spirit,1,8,22,300,235,6.4k,faceless-void,2,8,17,305,261,4.7k
2288851189,Europe West,54:02,Dire,morphling,2,5,6,340,336,5.4k,vengeful-spirit,4,6,8,386,357,10.5k,queen-of-pain,3,6,7,351,315,7.8k,witch-doctor,2,9,6,197,162,3.8k,disruptor,2,4,6,290,205,6k,ancient-apparition,1,3,19,258,230,5.8k,nyx-assassin,11,2,7,431,310,9.7k,outworld-devourer,14,3,12,497,505,20.7k,faceless-void,0,1,23,355,241,1.3k,phantom-lancer,4,4,17,481,447,7.6k
2288870864,Europe West,33:01,Dire,vengeful-spirit,1,10,11,220,206,4.4k,batrider,4,5,8,380,388,9.1k,enchantress,9,3,7,446,399,12.1k,drow-ranger,2,7,8,284,338,3.5k,puck,3,2,11,371,399,8.2k,invoker,5,2,11,574,649,10k,earth-spirit,1,7,15,238,307,5.3k,beastmaster,6,3,12,533,506,12.1k,chaos-knight,8,3,4,441,570,9.2k,witch-doctor,7,4,11,267,354,5.7k
2288859707,Europe West,32:41,Radiant,sven,8,5,10,763,720,14.5k,witch-doctor,4,3,10,392,378,5.9k,invoker,11,4,10,577,577,14.9k,faceless-void,2,5,15,417,360,6.5k,lich,3,7,14,329,313,11.4k,wraith-king,6,4,10,476,463,9.6k,earthshaker,4,6,9,390,345,8.5k,phantom-lancer,7,4,9,552,468,12.9k,bane,4,8,13,297,267,7.8k,vengeful-spirit,2,7,11,288,262,5.2k
2288866688,Europe West,23:18,Radiant,mirana,3,1,12,376,344,4.5k,warlock,3,4,14,454,398,11.8k,disruptor,2,4,14,213,210,4.9k,wraith-king,11,1,11,638,604,13.5k,dark-seer,3,4,9,447,420,7.7k,ogre-magi,5,3,3,226,228,8.1k,naga-siren,2,2,3,454,475,5.4k,dazzle,0,7,6,178,183,3.6k,templar-assassin,2,4,4,314,312,7k,axe,3,8,3,291,329,9.5k
2288822038,Europe West,25:48,Radiant,lina,9,0,8,470,565,13.9k,dark-seer,2,1,18,450,500,11.6k,mirana,4,1,15,289,365,7.2k,bane,1,2,9,185,273,3.7k,slark,11,3,9,526,605,13.2k,dazzle,0,5,2,149,180,1.3k,puck,3,7,3,320,305,6.4k,tidehunter,0,6,3,231,245,3.4k,lion,2,7,3,203,186,2.7k,spectre,1,2,3,344,330,4.2k
2288793697,Europe West,44:01,Dire,night-stalker,3,5,9,356,301,5.6k,witch-doctor,4,9,10,303,223,7.9k,disruptor,4,3,8,274,213,5.1k,windranger,2,3,9,331,318,7.1k,sven,8,4,7,528,494,14.8k,death-prophet,3,7,7,468,413,10.6k,ancient-apparition,5,1,7,356,336,7.8k,lone-druid,4,4,7,570,535,9.5k,earthshaker,1,7,10,206,217,4k,anti-mage,10,2,7,742,708,12.1k
2288820172,Europe West,21:39,Radiant,silencer,5,6,9,303,276,7k,lina,3,4,5,223,275,5.8k,faceless-void,3,1,12,379,375,6.7k,dark-seer,2,0,10,317,323,4.3k,phantom-lancer,4,0,6,522,515,7.6k,lich,3,5,6,200,205,8.2k,anti-mage,1,1,0,569,477,2.8k,bane,0,2,2,151,136,2.8k,magnus,1,4,1,304,292,6.3k,slardar,5,5,5,320,375,7.6k
2288779382,Europe West,48:24,Radiant,io,5,15,20,306,278,4.2k,spectre,12,5,32,672,598,23.7k,vengeful-spirit,6,9,30,484,345,7.7k,zeus,16,7,24,672,537,22k,natures-prophet,5,10,30,590,604,14.5k,outworld-devourer,23,8,10,673,588,26k,lion,1,13,22,309,229,6.5k,batrider,7,8,24,482,404,9.7k,lone-druid,9,7,15,551,664,11k,earth-spirit,5,10,25,335,267,10.8k
2288781411,Europe West,43:48,Dire,magnus,2,4,12,429,404,8.7k,sven,11,6,6,562,558,15.2k,natures-prophet,1,2,16,358,354,5.9k,chen,3,7,11,214,226,3.3k,witch-doctor,2,6,13,241,219,5.7k,shadow-shaman,4,6,18,261,373,9.4k,windranger,9,4,14,490,481,12.3k,drow-ranger,9,4,14,532,577,10.3k,lich,2,4,12,287,288,5.6k,abaddon,0,1,20,461,360,6.1k
2288801487,Europe West,26:51,Dire,tinker,2,1,0,428,400,11.2k,vengeful-spirit,2,3,4,166,191,2.3k,oracle,6,4,5,259,281,7.4k,tidehunter,0,4,2,275,268,2.3k,sven,1,4,4,359,402,2.2k,alchemist,2,1,8,682,967,6.5k,beastmaster,0,3,7,278,302,1.5k,slark,7,0,2,593,575,5.8k,lion,2,5,6,244,246,2.3k,enchantress,3,2,6,364,368,4.5k
2288753196,Europe West,39:54,Dire,bane,0,8,6,116,124,1.6k,necrophos,1,5,7,224,222,2.3k,doom,3,5,5,366,439,5k,outworld-devourer,0,6,5,248,266,2.9k,bristleback,2,7,6,299,299,9.4k,pugna,9,1,14,320,323,6.5k,sven,6,2,17,605,591,9.4k,zeus,10,2,21,479,447,21k,vengeful-spirit,1,1,16,272,265,3.9k,magnus,5,2,24,430,364,7.3k
2288759002,Europe West,30:26,Dire,undying,0,8,9,182,194,4.4k,jakiro,2,8,7,210,253,7.8k,silencer,3,0,5,231,235,7.7k,medusa,3,3,6,385,408,9.6k,warlock,5,3,6,437,430,12.9k,treant-protector,0,5,10,196,223,1.8k,bristleback,6,3,8,370,426,16.1k,abaddon,1,4,9,235,236,6.3k,morphling,9,0,4,538,562,11.4k,sniper,6,1,9,504,559,14.6k
2288770591,Europe West,21:01,Dire,chen,1,3,2,218,218,1.8k,sven,2,4,2,351,401,3.1k,zeus,0,2,2,303,305,7.5k,earth-spirit,1,7,2,170,160,3.1k,batrider,0,5,1,376,310,2.2k,enchantress,0,1,17,336,308,6.3k,oracle,7,2,8,253,315,6.2k,puck,7,0,11,480,529,9.6k,spectre,6,2,11,469,476,7.2k,beastmaster,0,0,4,374,341,1.4k
2288719758,Europe West,41:53,Dire,puck,2,11,6,305,294,10.6k,lion,2,13,3,179,179,4.8k,disruptor,0,13,5,144,147,6.1k,juggernaut,5,8,2,438,418,9.6k,earth-spirit,1,13,7,313,275,9.9k,slark,14,2,18,575,553,17.4k,invoker,11,3,25,573,546,17.3k,tidehunter,5,4,26,533,485,9.4k,oracle,18,0,20,498,438,13.4k,witch-doctor,8,2,33,396,364,11.7k
2288751299,Europe West,16:47,Radiant,clinkz,8,0,10,719,722,12.6k,puck,14,1,4,632,686,14.9k,natures-prophet,8,3,20,409,613,14.8k,lion,0,3,6,331,367,1.9k,undying,3,4,23,258,444,4.5k,earth-spirit,1,8,8,164,234,2.4k,spectre,3,8,5,298,363,6.6k,oracle,2,8,12,220,257,3.4k,invoker,2,6,6,336,314,7.3k,tidehunter,3,4,4,327,321,4k
2288700234,Europe West,46:39,Dire,clinkz,19,10,10,624,526,24.7k,tusk,2,11,21,265,260,7.6k,zeus,12,7,12,535,457,34.1k,faceless-void,0,12,12,355,303,2.9k,disruptor,4,11,12,206,219,5.9k,tinker,22,4,13,628,591,28.6k,tidehunter,5,6,25,487,381,10k,winter-wyvern,8,8,21,425,352,11.1k,vengeful-spirit,2,13,15,186,204,4k,wraith-king,13,6,29,697,585,26.8k
2288694712,Europe West,26:01,Radiant,witch-doctor,4,4,7,301,277,4.5k,disruptor,3,6,8,234,232,4.8k,nyx-assassin,6,2,6,335,325,4.7k,morphling,3,0,4,609,537,5.1k,legion-commander,6,6,12,552,495,17.2k,natures-prophet,3,5,5,324,333,6k,clinkz,7,4,4,444,426,11.2k,dragon-knight,5,3,5,389,354,9.8k,io,3,6,8,221,223,3.3k,visage,0,5,7,272,244,7.4k
2288682845,Europe West,31:27,Dire,broodmother,2,8,2,301,358,6.2k,io,2,8,6,191,198,3.3k,enchantress,0,8,4,253,273,2.1k,tiny,4,6,5,486,491,10k,invoker,2,2,2,550,574,5.8k,puck,12,1,10,590,597,11.9k,bounty-hunter,5,4,20,312,447,9.3k,natures-prophet,5,1,18,583,620,12.2k,lone-druid,8,2,13,619,651,7.8k,witch-doctor,2,2,10,243,298,3.8k
2288663243,Europe West,40:16,Radiant,ursa,13,7,18,659,555,17.1k,doom,6,5,28,581,521,8.7k,witch-doctor,9,6,25,318,350,11.2k,clinkz,20,3,10,805,686,20.2k,spirit-breaker,6,6,31,485,408,12.6k,tusk,6,12,14,297,315,6.9k,ember-spirit,6,9,9,517,496,12k,phoenix,3,12,11,299,266,10.3k,rubick,9,8,15,638,438,17.3k,disruptor,2,13,8,288,252,5.8k
2288621885,Europe West,24:13,Dire,dark-seer,2,6,1,223,259,3.2k,invoker,4,5,2,352,356,7.5k,dazzle,0,5,2,114,145,1.7k,lifestealer,1,7,7,286,319,3.4k,night-stalker,1,7,3,232,169,1.2k,clinkz,9,0,8,427,559,6.2k,zeus,11,5,16,459,457,20.4k,phoenix,5,0,17,491,412,11.5k,spirit-breaker,2,4,21,250,274,3.1k,witch-doctor,3,0,12,288,283,2.5k
2288631975,Europe West,12:23,Dire,lion,0,4,1,101,115,1k,lone-druid,0,2,0,380,314,2.2k,ancient-apparition,0,6,1,103,107,904,juggernaut,1,3,0,242,310,2.7k,beastmaster,0,3,0,186,189,984,weaver,5,0,3,514,548,5.4k,alchemist,4,0,2,500,670,4.8k,natures-prophet,7,1,9,419,521,8.4k,bane,1,0,6,249,271,2.3k,night-stalker,1,0,10,319,324,4.5k
2288590904,Europe West,28:00,Radiant,earth-spirit,3,4,24,356,328,8.6k,queen-of-pain,9,3,16,555,546,13.5k,io,4,1,26,391,373,4.6k,doom,7,2,22,448,459,8k,chaos-knight,19,1,11,587,662,19.4k,witch-doctor,1,10,4,157,225,2.6k,ember-spirit,1,8,4,371,366,3.8k,dark-seer,0,8,5,250,290,5.6k,phoenix,3,11,4,274,322,4.9k,death-prophet,3,6,4,324,351,5.6k
2288577552,China,33:04,Radiant,phoenix,3,7,18,282,264,11.1k,invoker,7,0,18,629,582,14k,spectre,16,1,6,740,657,12.3k,sand-king,0,9,19,252,269,5.4k,slardar,4,3,21,412,359,8.1k,outworld-devourer,7,6,3,464,419,9.7k,doom,1,6,9,246,257,8.6k,ursa,6,7,3,380,391,8.7k,omniknight,2,5,9,256,220,4.4k,tidehunter,2,6,11,285,290,5.5k
2288571374,Europe West,30:58,Radiant,spectre,16,1,9,701,620,19.3k,zeus,4,1,21,488,471,17.2k,beastmaster,4,4,14,424,439,6.5k,dazzle,0,6,14,254,233,2.2k,io,3,3,13,343,301,4.5k,treant-protector,0,6,8,180,141,1.6k,night-stalker,6,6,6,435,406,7.5k,natures-prophet,1,6,8,280,285,6.6k,outworld-devourer,2,4,8,364,377,7.5k,puck,5,6,9,369,364,10.2k
2288542339,Europe West,41:25,Radiant,beastmaster,5,8,23,570,395,10.4k,wraith-king,32,5,14,782,840,41.4k,omniknight,4,7,28,490,340,5.2k,windranger,6,8,10,414,401,10.9k,witch-doctor,2,15,13,201,234,5.2k,morphling,15,5,13,678,598,22.1k,zeus,15,8,19,556,425,32.3k,vengeful-spirit,2,16,12,274,232,5.5k,lion,6,12,12,318,278,6.9k,spirit-breaker,5,9,21,354,305,8.2k
2288561079,Europe West,27:17,Dire,earthshaker,0,5,5,168,208,4.6k,faceless-void,2,4,9,296,260,2.4k,magnus,1,7,7,210,203,5.7k,morphling,2,5,7,318,303,6.3k,disruptor,2,7,6,161,193,4.2k,natures-prophet,7,2,16,418,571,14.1k,enchantress,3,1,15,296,408,7k,death-prophet,5,3,15,456,545,10.8k,lion,2,3,6,275,332,3k,gyrocopter,10,0,9,465,604,13.9k
2288550050,Europe West,28:17,Dire,io,3,12,7,254,275,6.1k,shadow-demon,4,11,5,279,335,7.3k,phantom-lancer,2,3,12,447,391,10.9k,clinkz,8,7,2,503,531,9k,batrider,1,9,11,362,336,7.2k,natures-prophet,10,5,18,551,551,11.7k,ember-spirit,12,3,22,502,504,17k,invoker,11,3,18,719,741,15.8k,oracle,9,4,17,367,403,11.9k,earthshaker,0,3,19,260,286,5.6k
2288520015,Europe West,44:35,Dire,slark,5,6,1,440,427,6.2k,invoker,10,7,10,369,414,17.2k,lich,1,8,11,189,159,4.8k,silencer,4,9,14,271,198,7k,legion-commander,2,8,7,356,304,5.9k,tidehunter,1,6,20,382,377,5.5k,disruptor,3,5,15,342,264,2.1k,earth-spirit,3,4,14,332,325,4.5k,juggernaut,12,2,8,649,640,16k,windranger,19,5,13,730,591,24.7k
2288481935,Europe West,1:00:20,Radiant,earthshaker,5,9,10,340,309,9.5k,beastmaster,0,10,9,361,299,4.6k,templar-assassin,11,7,10,537,549,16.4k,anti-mage,15,2,4,540,847,16.9k,lion,4,8,10,320,283,7k,medusa,5,8,10,439,415,7.7k,kunkka,11,4,17,558,555,21.8k,doom,5,12,17,322,342,8.7k,phoenix,7,7,19,377,317,12.9k,tinker,7,4,13,385,388,20.3k
2288508491,Europe West,36:12,Dire,beastmaster,4,8,8,369,408,5.2k,lycan,4,6,7,487,482,5.8k,natures-prophet,4,13,10,329,414,8.1k,queen-of-pain,6,2,7,600,534,13.3k,disruptor,3,14,8,213,271,3.7k,earth-spirit,7,7,17,432,361,10.5k,gyrocopter,9,3,13,752,750,16.8k,oracle,2,6,9,263,281,3.2k,invoker,12,2,13,803,711,15k,dark-seer,13,4,16,630,597,11.8k
2288482151,Europe West,26:03,Radiant,faceless-void,2,2,11,286,339,3.5k,gyrocopter,10,2,8,529,596,13k,zeus,8,2,13,482,493,18.1k,jakiro,1,1,10,384,342,2.4k,doom,5,1,11,328,355,4.1k,tidehunter,0,5,3,256,212,2.2k,winter-wyvern,1,8,5,206,201,4.8k,queen-of-pain,7,5,0,348,355,8.1k,anti-mage,0,4,1,258,291,1.7k,vengeful-spirit,0,6,7,120,140,2.5k
2288411870,Europe West,59:55,Radiant,oracle,4,14,25,353,303,6.9k,spirit-breaker,2,11,34,541,406,8.5k,earth-spirit,9,6,22,439,332,10k,gyrocopter,14,5,18,549,744,23.9k,outworld-devourer,15,8,10,540,516,14.5k,batrider,10,5,21,541,430,14.7k,beastmaster,5,11,14,349,337,9.8k,zeus,15,8,26,544,500,33.1k,natures-prophet,8,10,21,551,582,19.1k,shadow-shaman,6,12,17,441,359,8.9k
2288453939,Europe West,38:24,Dire,sven,3,9,12,365,317,8.2k,puck,4,7,9,466,437,13k,io,3,10,13,302,266,9.2k,dark-seer,3,3,11,466,403,11.8k,chaos-knight,10,7,6,382,406,12.2k,witch-doctor,6,5,17,388,335,8.9k,gyrocopter,11,5,21,706,667,21.7k,faceless-void,3,5,22,425,363,5.7k,phoenix,3,4,28,349,292,11.1k,death-prophet,13,4,13,554,519,14.3k
2288468378,Europe West,27:02,Dire,jakiro,0,5,3,175,175,3.3k,witch-doctor,2,8,3,264,235,5.1k,invoker,2,2,3,434,463,6k,lycan,1,4,4,447,428,4k,faceless-void,0,5,0,253,238,1.2k,natures-prophet,3,1,16,451,494,9.5k,outworld-devourer,10,1,9,545,585,14.2k,windranger,6,1,11,513,516,9.3k,doom,4,0,11,427,422,4.2k,treant-protector,1,2,9,224,252,2k
2288488357,Europe West,13:48,Dire,naga-siren,3,3,4,440,462,2k,ancient-apparition,0,6,5,171,172,2.3k,spirit-breaker,3,5,5,285,270,3.3k,vengeful-spirit,4,4,5,312,345,3.5k,queen-of-pain,0,5,7,376,344,4.6k,visage,2,2,12,196,432,3.9k,natures-prophet,6,4,11,400,622,11k,drow-ranger,3,1,9,422,706,2.9k,enigma,3,0,7,455,619,1.8k,invoker,9,3,9,647,897,11.8k
2288453329,China,31:52,Dire,phoenix,1,9,8,278,297,10.6k,zeus,8,8,2,439,420,21.8k,spectre,1,10,4,180,234,4k,slardar,1,8,3,291,246,2.4k,spirit-breaker,0,9,4,127,180,2.6k,lion,4,2,15,343,374,5.3k,ursa,8,1,13,579,650,15.5k,doom,6,4,20,393,546,13.4k,death-prophet,14,3,7,486,612,13k,bounty-hunter,10,2,17,339,526,8.9k
2288407809,Europe West,36:43,Dire,night-stalker,6,10,10,290,277,7.9k,batrider,4,6,10,330,342,11k,invoker,8,10,10,542,588,14.7k,legion-commander,4,11,13,414,361,9.3k,witch-doctor,2,8,6,240,269,6k,slark,12,2,13,709,596,17.3k,queen-of-pain,15,4,17,573,557,17.7k,bane,3,6,14,394,317,5.3k,earth-spirit,3,8,26,365,332,8k,beastmaster,9,6,18,624,501,11.9k
2288398840,Europe West,14:37,Radiant,witch-doctor,5,0,9,257,306,4.5k,batrider,6,1,8,369,370,6.9k,juggernaut,4,1,3,516,517,5.1k,io,3,3,18,360,337,3.9k,outworld-devourer,10,1,3,539,630,12.7k,vengeful-spirit,0,6,2,126,138,2.3k,natures-prophet,1,5,2,233,215,4.2k,undying,3,4,3,344,342,3.4k,chaos-knight,0,7,1,247,223,1.8k,tinker,1,6,2,222,182,4.9k
2288353279,China,27:10,Dire,batrider,4,12,4,294,318,8.8k,phantom-lancer,2,4,3,454,369,6.1k,mirana,1,6,4,182,201,1.6k,juggernaut,2,7,3,287,326,2.3k,phoenix,3,6,5,208,207,4.7k,invoker,7,3,8,556,593,9.2k,bounty-hunter,7,4,13,330,394,4.4k,ursa,10,1,7,644,502,12.8k,doom,9,2,8,528,536,12.8k,earthshaker,2,2,12,320,356,7k
2288351095,Europe West,27:33,Radiant,enigma,1,0,8,396,435,2.8k,viper,4,2,9,523,538,8.3k,io,1,3,10,412,297,2.4k,beastmaster,2,3,6,387,418,4.1k,sven,9,2,4,591,744,7.1k,earth-spirit,1,4,6,200,195,3.1k,gyrocopter,2,3,5,429,478,5.4k,natures-prophet,3,4,4,384,360,4.1k,witch-doctor,1,4,4,188,194,2.3k,zeus,3,2,3,432,390,7.8k
2288320428,Europe West,37:07,Radiant,venomancer,1,3,15,302,262,4.7k,dazzle,4,4,14,343,289,5.4k,windranger,13,2,8,559,551,17.3k,sven,7,6,11,452,467,9.4k,tidehunter,1,3,13,426,322,8.6k,oracle,5,9,4,222,203,9k,invoker,3,4,9,371,295,12.1k,lion,0,0,1,60,118,843,axe,7,9,4,461,389,8.1k,wraith-king,3,4,9,360,343,10.6k
2288235035,Europe West,50:19,Radiant,weaver,12,3,10,654,569,15.1k,witch-doctor,6,3,14,541,466,8.1k,night-stalker,2,6,22,355,328,7.3k,invoker,8,3,15,651,664,16.2k,io,6,7,14,358,317,7.2k,lion,2,12,8,256,232,5k,beastmaster,1,8,12,361,380,6.4k,phoenix,2,5,10,294,239,6.3k,sven,3,5,9,554,497,10.5k,outworld-devourer,12,4,4,644,556,15.2k
2288198334,China,53:25,Dire,outworld-devourer,0,0,0,-,129,-,omniknight,0,0,0,-,175,-,clinkz,0,0,0,-,143,-,witch-doctor,0,0,0,-,129,-,faceless-void,0,0,0,-,129,-,windranger,0,0,0,-,153,-,phoenix,0,0,0,-,153,-,lion,0,1,0,-,153,-,slardar,0,0,0,-,153,-,spectre,0,0,0,-,153,-
2288235609,China,29:19,Dire,clinkz,6,5,2,416,400,15k,lich,5,4,7,244,203,7.2k,alchemist,7,7,9,478,631,18.2k,earthshaker,1,5,5,179,166,4.5k,lone-druid,2,9,0,292,291,3.8k,phoenix,6,4,19,332,322,10.7k,spectre,16,0,13,699,678,22.2k,death-prophet,6,6,16,553,525,16k,faceless-void,0,2,9,321,305,3.3k,witch-doctor,2,9,12,224,245,3.4k
2288232265,China,27:27,Dire,alchemist,1,5,5,538,683,12.4k,vengeful-spirit,2,7,4,198,221,3.1k,faceless-void,3,5,7,433,338,8.1k,earthshaker,2,8,6,201,231,5.8k,invoker,4,2,5,407,418,7.2k,dazzle,2,3,13,266,312,5.4k,lone-druid,3,2,11,482,587,11.6k,beastmaster,4,2,11,407,448,4.2k,phantom-lancer,8,3,7,469,553,10.4k,juggernaut,10,3,11,439,561,14.6k
2288220704,Europe West,32:03,Dire,phantom-lancer,3,3,3,552,464,7.9k,doom,2,5,8,225,271,5.6k,witch-doctor,0,6,7,141,155,2.6k,earthshaker,3,7,6,251,253,6.2k,gyrocopter,7,4,4,377,450,15.1k,faceless-void,2,1,16,437,393,5.7k,juggernaut,8,2,16,630,665,11.3k,death-prophet,10,3,12,550,570,14.8k,disruptor,3,4,15,276,291,4k,earth-spirit,2,5,13,260,292,6.3k
2288118138,China,33:34,Dire,spectre,6,7,7,396,373,10.3k,bounty-hunter,2,7,19,200,253,7.1k,tidehunter,1,6,7,301,266,8.2k,windranger,11,8,7,431,442,14.9k,earth-spirit,3,7,9,207,214,9.5k,death-prophet,6,5,15,551,510,16.6k,slardar,7,6,18,422,450,9.4k,witch-doctor,5,6,18,282,307,5.3k,morphling,8,2,9,545,548,10.7k,spirit-breaker,8,6,22,401,365,9.2k
2288083977,China,40:36,Radiant,invoker,14,7,10,700,643,20k,doom,3,12,14,289,328,10k,clinkz,11,7,8,664,625,18.1k,alchemist,7,4,7,729,908,14.7k,treant-protector,1,7,14,331,274,739,disruptor,1,9,18,268,226,6.9k,zeus,10,7,16,501,457,20.4k,juggernaut,10,6,8,635,553,14.6k,phoenix,4,7,24,473,386,9.3k,broodmother,10,8,5,628,468,17.6k
